Antecedent,Consequent,Support,Confidence,Lift
JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG PINK POLKADOT,0.016834170854271358,0.4396325459317585,7.721701380443066
JUMBO BAG PINK POLKADOT,JUMBO BAG RED RETROSPOT,0.03804020100502513,0.6681376875551633,6.917762737954085
JUMBO BAG RED RETROSPOT,JUMBO BAG PINK POLKADOT,0.03804020100502513,0.3938605619146723,6.917762737954085
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO BAG PINK POLKADOT,0.014170854271356784,0.4812286689419795,8.452295244435474
JUMBO BAG SPACEBOY DESIGN,JUMBO BAG PINK POLKADOT,0.015577889447236181,0.4975922953451044,8.739705805267059
JUMBO BAG STRAWBERRY,JUMBO BAG PINK POLKADOT,0.015628140703517587,0.4283746556473829,7.523967914724554
JUMBO BAG TOYS,JUMBO BAG PINK POLKADOT,0.012964824120603015,0.5572354211663068,9.787277035489412
JUMBO BAG PINK POLKADOT,JUMBO BAG WOODLAND ANIMALS,0.018542713567839195,0.3256840247131509,8.699479317841213
JUMBO BAG WOODLAND ANIMALS,JUMBO BAG PINK POLKADOT,0.018542713567839195,0.4953020134228188,8.699479317841213
JUMBO BAG PINK POLKADOT,JUMBO SHOPPER VINTAGE RED PAISLEY,0.021407035175879396,0.3759929390997352,6.999307285392638
JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG PINK POLKADOT,0.021407035175879396,0.3985032740879326,6.999307285392638
JUMBO STORAGE BAG SKULLS,JUMBO BAG PINK POLKADOT,0.014924623115577889,0.477491961414791,8.386663753004713
JUMBO BAG PINK POLKADOT,JUMBO STORAGE BAG SUKI,0.023015075376884422,0.40423654015887023,7.560439049963833
JUMBO STORAGE BAG SUKI,JUMBO BAG PINK POLKADOT,0.023015075376884422,0.43045112781954886,7.560439049963833
RECYCLING BAG RETROSPOT,JUMBO BAG PINK POLKADOT,0.011959798994974874,0.3914473684210526,6.875377432991127
JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG RED RETROSPOT,0.021708542713567838,0.5669291338582676,5.869869804255736
JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,0.014522613065326633,0.37926509186351703,12.879480082054588
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO BAG PINK VINTAGE PAISLEY,0.014522613065326633,0.4931740614334471,12.879480082054588
JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG STRAWBERRY,0.011809045226130653,0.3083989501312336,8.453359652357506
JUMBO BAG STRAWBERRY,JUMBO BAG PINK VINTAGE PAISLEY,0.011809045226130653,0.3236914600550964,8.453359652357504
JUMBO BAG WOODLAND ANIMALS,JUMBO BAG PINK VINTAGE PAISLEY,0.011256281407035176,0.30067114093959735,7.852172840811006
JUMBO BAG PINK VINTAGE PAISLEY,JUMBO SHOPPER VINTAGE RED PAISLEY,0.018040201005025125,0.4711286089238845,8.770308061352013
JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG PINK VINTAGE PAISLEY,0.018040201005025125,0.33582787652011226,8.770308061352011
JUMBO STORAGE BAG SKULLS,JUMBO BAG PINK VINTAGE PAISLEY,0.010452261306532663,0.3344051446945338,8.733152728899242
JUMBO BAG PINK VINTAGE PAISLEY,JUMBO STORAGE BAG SUKI,0.015326633165829147,0.400262467191601,7.4861119333767485
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO BAG RED RETROSPOT,0.019296482412060303,0.6552901023890786,6.784741434725632
JUMBO BAG SPACEBOY DESIGN,JUMBO BAG RED RETROSPOT,0.019145728643216082,0.6115569823434993,6.331937538311986
JUMBO BAG STRAWBERRY,JUMBO BAG RED RETROSPOT,0.023015075376884422,0.6308539944903582,6.531734906533885
JUMBO BAG TOYS,JUMBO BAG RED RETROSPOT,0.014773869346733668,0.6349892008639308,6.574549998539139
JUMBO BAG VINTAGE DOILY,JUMBO BAG RED RETROSPOT,0.01522613065326633,0.46976744186046504,4.86387725963749
JUMBO BAG VINTAGE LEAF,JUMBO BAG RED RETROSPOT,0.01829145728643216,0.45614035087719296,4.722785110539095
JUMBO BAG WOODLAND ANIMALS,JUMBO BAG RED RETROSPOT,0.022462311557788946,0.6000000000000001,6.212278876170656
JUMBO BAG RED RETROSPOT,JUMBO SHOPPER VINTAGE RED PAISLEY,0.03,0.3106139438085328,5.782242733199067
JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG RED RETROSPOT,0.03,0.558465855940131,5.782242733199067
JUMBO STORAGE BAG SKULLS,JUMBO BAG RED RETROSPOT,0.017386934673366834,0.5562700964630226,5.759508282837747
JUMBO BAG RED RETROSPOT,JUMBO STORAGE BAG SUKI,0.03185929648241206,0.3298647242455775,6.169462417750933
JUMBO STORAGE BAG SUKI,JUMBO BAG RED RETROSPOT,0.03185929648241206,0.5958646616541353,6.169462417750933
LUNCH BAG PINK POLKADOT,JUMBO BAG RED RETROSPOT,0.01542713567839196,0.3012757605495584,3.119348405273784
LUNCH BAG RED RETROSPOT,JUMBO BAG RED RETROSPOT,0.024824120603015077,0.34186851211072666,3.5396375603555987
RECYCLING BAG RETROSPOT,JUMBO BAG RED RETROSPOT,0.01527638190954774,0.5,5.176899063475546
RED RETROSPOT CHARLOTTE BAG,JUMBO BAG RED RETROSPOT,0.016030150753768846,0.3564245810055866,3.6903481592149707
RED RETROSPOT SHOPPER BAG,JUMBO BAG RED RETROSPOT,0.010954773869346734,0.44399185336048885,4.597002019705374
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO SHOPPER VINTAGE RED PAISLEY,0.01527638190954774,0.5187713310580205,9.657202514550617
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO STORAGE BAG SUKI,0.012814070351758794,0.4351535836177475,8.138680746234186
JUMBO BAG SPACEBOY DESIGN,JUMBO BAG WOODLAND ANIMALS,0.012512562814070352,0.39967897271268066,10.675988667090397
JUMBO BAG WOODLAND ANIMALS,JUMBO BAG SPACEBOY DESIGN,0.012512562814070352,0.3342281879194631,10.675988667090396
JUMBO BAG SPACEBOY DESIGN,JUMBO SHOPPER VINTAGE RED PAISLEY,0.012261306532663316,0.39165329052969505,7.2908330042478315
JUMBO BAG SPACEBOY DESIGN,JUMBO STORAGE BAG SUKI,0.015376884422110553,0.49117174959871596,9.186388925765458
JUMBO BAG STRAWBERRY,JUMBO STORAGE BAG SUKI,0.01271356783919598,0.3484848484848485,6.517714741398953
JUMBO BAG TOYS,JUMBO BAG WOODLAND ANIMALS,0.012462311557788945,0.5356371490280778,14.307623175380872
JUMBO BAG WOODLAND ANIMALS,JUMBO BAG TOYS,0.012462311557788945,0.3328859060402685,14.307623175380872
JUMBO BAG TOYS,JUMBO SHOPPER VINTAGE RED PAISLEY,0.011658291457286432,0.5010799136069114,9.32786742822969
JUMBO BAG TOYS,JUMBO STORAGE BAG SUKI,0.01321608040201005,0.5680345572354212,10.623954594910604
JUMBO BAG VINTAGE DOILY,JUMBO BAG VINTAGE LEAF,0.011809045226130653,0.3643410852713178,9.085698742981483
JUMBO BAG VINTAGE DOILY,LUNCH BAG VINTAGE DOILY,0.011909547738693467,0.36744186046511623,13.367628927341524
LUNCH BAG VINTAGE DOILY,JUMBO BAG VINTAGE DOILY,0.011909547738693467,0.43327239488117003,13.367628927341524
LUNCH BAG VINTAGE LEAF DESIGN,JUMBO BAG VINTAGE LEAF,0.010603015075376884,0.33228346456692914,8.286266848222919
JUMBO BAG WOODLAND ANIMALS,JUMBO SHOPPER VINTAGE RED PAISLEY,0.016582914572864323,0.44295302013422827,8.245804584350928
JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG WOODLAND ANIMALS,0.016582914572864323,0.3086997193638915,8.245804584350928
JUMBO BAG WOODLAND ANIMALS,JUMBO STORAGE BAG SKULLS,0.011306532663316583,0.30201342281879195,9.66248732169447
JUMBO STORAGE BAG SKULLS,JUMBO BAG WOODLAND ANIMALS,0.011306532663316583,0.36173633440514474,9.66248732169447
JUMBO BAG WOODLAND ANIMALS,JUMBO STORAGE BAG SUKI,0.0185929648241206,0.4966442953020134,9.288741989201192
JUMBO STORAGE BAG SUKI,JUMBO BAG WOODLAND ANIMALS,0.0185929648241206,0.34774436090225563,9.288741989201192
JUMBO STORAGE BAG SKULLS,JUMBO SHOPPER VINTAGE RED PAISLEY,0.012814070351758794,0.40996784565916405,7.631768127799218
JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO STORAGE BAG SUKI,0.0235678391959799,0.43872778297474274,8.205529023681748
JUMBO STORAGE BAG SUKI,JUMBO SHOPPER VINTAGE RED PAISLEY,0.0235678391959799,0.4407894736842105,8.205529023681748
JUMBO STORAGE BAG SKULLS,JUMBO STORAGE BAG SUKI,0.015778894472361808,0.5048231511254019,9.441711191161183
JUMBO STORAGE BAG SKULLS,LUNCH BAG  BLACK SKULL.,0.011155778894472362,0.3569131832797428,6.029348342331819
RECYCLING BAG RETROSPOT,JUMBO STORAGE BAG SUKI,0.010854271356783919,0.3552631578947368,6.644489513256826
LADIES & GENTLEMEN METAL SIGN,PLEASE ONE PERSON METAL SIGN,0.010351758793969849,0.4847058823529412,12.209679821295607
LARGE WHITE HEART OF WICKER,SMALL WHITE HEART OF WICKER,0.014271356783919598,0.5440613026819924,17.984750703275164
SMALL WHITE HEART OF WICKER,LARGE WHITE HEART OF WICKER,0.014271356783919598,0.47176079734219273,17.984750703275164
LUNCH BAG ALPHABET DESIGN,LUNCH BAG  BLACK SKULL.,0.014020100502512563,0.3985714285714286,6.7330827067669174
LUNCH BAG  BLACK SKULL.,LUNCH BAG APPLE DESIGN,0.01879396984924623,0.3174872665534805,6.581246462931523
LUNCH BAG APPLE DESIGN,LUNCH BAG  BLACK SKULL.,0.01879396984924623,0.38958333333333334,6.581246462931523
LUNCH BAG  BLACK SKULL.,LUNCH BAG CARS BLUE,0.02457286432160804,0.4151103565365025,7.670098509820242
LUNCH BAG CARS BLUE,LUNCH BAG  BLACK SKULL.,0.02457286432160804,0.45403899721448465,7.670098509820241
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG  BLACK SKULL.,0.013668341708542713,0.43520000000000003,7.351850594227505
LUNCH BAG  BLACK SKULL.,LUNCH BAG PINK POLKADOT,0.025678391959798996,0.433786078098472,8.471386608596264
LUNCH BAG PINK POLKADOT,LUNCH BAG  BLACK SKULL.,0.025678391959798996,0.5014720314033366,8.471386608596264
LUNCH BAG  BLACK SKULL.,LUNCH BAG RED RETROSPOT,0.02914572864321608,0.4923599320882852,6.780596988620675
LUNCH BAG RED RETROSPOT,LUNCH BAG  BLACK SKULL.,0.02914572864321608,0.4013840830449827,6.780596988620675
LUNCH BAG  BLACK SKULL.,LUNCH BAG SPACEBOY DESIGN,0.02386934673366834,0.4032258064516129,7.368405462247105
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG  BLACK SKULL.,0.02386934673366834,0.4361799816345271,7.368405462247105
LUNCH BAG  BLACK SKULL.,LUNCH BAG SUKI DESIGN,0.023919597989949748,0.40407470288624786,7.930065668083168
LUNCH BAG SUKI DESIGN,LUNCH BAG  BLACK SKULL.,0.023919597989949748,0.4694280078895463,7.930065668083167
LUNCH BAG VINTAGE DOILY,LUNCH BAG  BLACK SKULL.,0.010251256281407035,0.37294332723948814,6.300146190208671
LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG  BLACK SKULL.,0.013819095477386936,0.43307086614173235,7.315883052818738
LUNCH BAG  BLACK SKULL.,LUNCH BAG WOODLAND,0.02050251256281407,0.3463497453310696,7.363632406077228
LUNCH BAG WOODLAND,LUNCH BAG  BLACK SKULL.,0.02050251256281407,0.4358974358974359,7.363632406077228
RED RETROSPOT CHARLOTTE BAG,LUNCH BAG  BLACK SKULL.,0.01457286432160804,0.3240223463687151,5.473722150031774
STRAWBERRY CHARLOTTE BAG,LUNCH BAG  BLACK SKULL.,0.011608040201005025,0.37993421052631576,6.418243454561701
WOODLAND CHARLOTTE BAG,LUNCH BAG  BLACK SKULL.,0.011306532663316583,0.32608695652173914,5.508599689968259
LUNCH BAG ALPHABET DESIGN,LUNCH BAG APPLE DESIGN,0.01743718592964824,0.4957142857142857,10.275744047619048
LUNCH BAG APPLE DESIGN,LUNCH BAG ALPHABET DESIGN,0.01743718592964824,0.3614583333333333,10.275744047619048
LUNCH BAG ALPHABET DESIGN,LUNCH BAG CARS BLUE,0.013366834170854271,0.38,7.021355617455896
LUNCH BAG ALPHABET DESIGN,LUNCH BAG PINK POLKADOT,0.012010050251256281,0.3414285714285714,6.66774148324688
LUNCH BAG ALPHABET DESIGN,LUNCH BAG RED RETROSPOT,0.014371859296482412,0.4085714285714286,5.626693030153238
LUNCH BAG ALPHABET DESIGN,LUNCH BAG SPACEBOY DESIGN,0.014120603015075377,0.40142857142857147,7.335563426472518
LUNCH BAG ALPHABET DESIGN,LUNCH BAG SUKI DESIGN,0.014824120603015075,0.42142857142857143,8.270639616793463
LUNCH BAG ALPHABET DESIGN,LUNCH BAG VINTAGE LEAF DESIGN,0.013417085427135678,0.3814285714285714,11.953430821147357
LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG ALPHABET DESIGN,0.013417085427135678,0.4204724409448819,11.953430821147357
LUNCH BAG ALPHABET DESIGN,LUNCH BAG WOODLAND,0.011557788944723618,0.32857142857142857,6.985653235653236
LUNCH BAG APPLE DESIGN,LUNCH BAG CARS BLUE,0.01693467336683417,0.3510416666666667,6.486285205818633
LUNCH BAG CARS BLUE,LUNCH BAG APPLE DESIGN,0.01693467336683417,0.31290622098421544,6.486285205818633
LUNCH BAG DOILEY PATTERN,LUNCH BAG APPLE DESIGN,0.010050251256281407,0.4158004158004158,8.61919611919612
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG APPLE DESIGN,0.010703517587939698,0.3408,7.0645
LUNCH BAG APPLE DESIGN,LUNCH BAG PINK POLKADOT,0.016030150753768846,0.3322916666666667,6.489307327445208
LUNCH BAG PINK POLKADOT,LUNCH BAG APPLE DESIGN,0.016030150753768846,0.31305201177625125,6.489307327445209
LUNCH BAG APPLE DESIGN,LUNCH BAG RED RETROSPOT,0.022311557788944725,0.4625,6.369377162629758
LUNCH BAG RED RETROSPOT,LUNCH BAG APPLE DESIGN,0.022311557788944725,0.30726643598615916,6.369377162629758
LUNCH BAG APPLE DESIGN,LUNCH BAG SPACEBOY DESIGN,0.018190954773869346,0.3770833333333333,6.890687174778084
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG APPLE DESIGN,0.018190954773869346,0.33241505968778695,6.890687174778084
LUNCH BAG APPLE DESIGN,LUNCH BAG SUKI DESIGN,0.020753768844221105,0.43020833333333336,8.442944608809993
LUNCH BAG SUKI DESIGN,LUNCH BAG APPLE DESIGN,0.020753768844221105,0.4072978303747534,8.442944608809993
LUNCH BAG APPLE DESIGN,LUNCH BAG VINTAGE LEAF DESIGN,0.016683417085427137,0.3458333333333334,10.837926509186355
LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG APPLE DESIGN,0.016683417085427137,0.5228346456692914,10.837926509186353
LUNCH BAG APPLE DESIGN,LUNCH BAG WOODLAND,0.016884422110552764,0.35000000000000003,7.441239316239317
LUNCH BAG WOODLAND,LUNCH BAG APPLE DESIGN,0.016884422110552764,0.358974358974359,7.441239316239317
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG CARS BLUE,0.012613065326633166,0.40160000000000007,7.420464252553391
LUNCH BAG CARS BLUE,LUNCH BAG PINK POLKADOT,0.023969849246231155,0.44289693593314766,8.649312095259704
LUNCH BAG PINK POLKADOT,LUNCH BAG CARS BLUE,0.023969849246231155,0.4681059862610402,8.649312095259704
LUNCH BAG CARS BLUE,LUNCH BAG RED RETROSPOT,0.02562814070351759,0.4735376044568245,6.521382926429625
LUNCH BAG RED RETROSPOT,LUNCH BAG CARS BLUE,0.02562814070351759,0.3529411764705882,6.521382926429625
LUNCH BAG CARS BLUE,LUNCH BAG SPACEBOY DESIGN,0.0228643216080402,0.42246982358402974,7.720063810213216
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG CARS BLUE,0.0228643216080402,0.41781450872359965,7.720063810213216
LUNCH BAG CARS BLUE,LUNCH BAG SUKI DESIGN,0.02221105527638191,0.41039925719591464,8.05418660571864
LUNCH BAG SUKI DESIGN,LUNCH BAG CARS BLUE,0.02221105527638191,0.4358974358974359,8.05418660571864
LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG CARS BLUE,0.01135678391959799,0.35590551181102364,6.576155696415386
LUNCH BAG CARS BLUE,LUNCH BAG WOODLAND,0.020904522613065326,0.3862581244196843,8.21211183328175
LUNCH BAG WOODLAND,LUNCH BAG CARS BLUE,0.020904522613065326,0.4444444444444444,8.21211183328175
STRAWBERRY CHARLOTTE BAG,LUNCH BAG CARS BLUE,0.011557788944723618,0.3782894736842105,6.989749792308068
WOODLAND CHARLOTTE BAG,LUNCH BAG CARS BLUE,0.01120603015075377,0.32318840579710145,5.971633496158142
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG PINK POLKADOT,0.012160804020100502,0.3872,7.5616094210009805
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG RED RETROSPOT,0.015979899497487435,0.5088,7.0070034602076126
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG SPACEBOY DESIGN,0.01829145728643216,0.5824,10.642571166207532
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG DOLLY GIRL DESIGN,0.01829145728643216,0.3342516069788797,10.64257116620753
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG SUKI DESIGN,0.013115577889447236,0.4176,8.195502958579882
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG WOODLAND,0.01306532663316583,0.41600000000000004,8.844444444444445
LUNCH BAG PINK POLKADOT,LUNCH BAG RED RETROSPOT,0.028391959798994976,0.5544651619234544,7.635887005035808
LUNCH BAG RED RETROSPOT,LUNCH BAG PINK POLKADOT,0.028391959798994976,0.39100346020761245,7.635887005035808
LUNCH BAG PINK POLKADOT,LUNCH BAG SPACEBOY DESIGN,0.02035175879396985,0.3974484789008832,7.262832626379776
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG PINK POLKADOT,0.02035175879396985,0.37190082644628103,7.262832626379777
LUNCH BAG PINK POLKADOT,LUNCH BAG SUKI DESIGN,0.01949748743718593,0.380765456329735,7.472615957555943
LUNCH BAG SUKI DESIGN,LUNCH BAG PINK POLKADOT,0.01949748743718593,0.3826429980276134,7.472615957555944
LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG PINK POLKADOT,0.010351758793969849,0.32440944881889766,6.335375889593782
LUNCH BAG PINK POLKADOT,LUNCH BAG WOODLAND,0.01844221105527638,0.3601570166830225,7.6571844358890475
LUNCH BAG WOODLAND,LUNCH BAG PINK POLKADOT,0.01844221105527638,0.3920940170940171,7.6571844358890475
LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN,0.025829145728643216,0.35570934256055364,6.5001064434848645
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG RED RETROSPOT,0.025829145728643216,0.47199265381083566,6.5001064434848645
LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN,0.025728643216080403,0.3543252595155709,6.953720576291777
LUNCH BAG SUKI DESIGN,LUNCH BAG RED RETROSPOT,0.025728643216080403,0.504930966469428,6.953720576291777
LUNCH BAG VINTAGE DOILY,LUNCH BAG RED RETROSPOT,0.012361809045226132,0.44972577696526517,6.193455336753479
LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG RED RETROSPOT,0.014321608040201005,0.4488188976377953,6.180966133558565
LUNCH BAG RED RETROSPOT,LUNCH BAG WOODLAND,0.02386934673366834,0.328719723183391,6.988806080501582
LUNCH BAG WOODLAND,LUNCH BAG RED RETROSPOT,0.02386934673366834,0.5074786324786325,6.988806080501582
RED RETROSPOT CHARLOTTE BAG,LUNCH BAG RED RETROSPOT,0.016030150753768846,0.3564245810055866,4.908546132879705
STRAWBERRY CHARLOTTE BAG,LUNCH BAG RED RETROSPOT,0.011809045226130653,0.38651315789473684,5.3229147696230195
WOODLAND CHARLOTTE BAG,LUNCH BAG RED RETROSPOT,0.01135678391959799,0.327536231884058,4.510706584424051
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG SUKI DESIGN,0.021306532663316582,0.38934802571166205,7.641050997694354
LUNCH BAG SUKI DESIGN,LUNCH BAG SPACEBOY DESIGN,0.021306532663316582,0.41814595660749504,7.641050997694355
LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG SPACEBOY DESIGN,0.012462311557788945,0.39055118110236225,7.136793851181826
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG WOODLAND,0.022663316582914574,0.4141414141414142,8.804929638262973
LUNCH BAG WOODLAND,LUNCH BAG SPACEBOY DESIGN,0.022663316582914574,0.48183760683760685,8.804929638262973
LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG SUKI DESIGN,0.014120603015075377,0.4425196850393701,8.684557921384087
LUNCH BAG SUKI DESIGN,LUNCH BAG WOODLAND,0.01793969849246231,0.35207100591715973,7.485270318110554
LUNCH BAG WOODLAND,LUNCH BAG SUKI DESIGN,0.01793969849246231,0.3814102564102564,7.485270318110554
LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG WOODLAND,0.01050251256281407,0.3291338582677166,6.997610875563632
WOODLAND CHARLOTTE BAG,LUNCH BAG WOODLAND,0.011005025125628141,0.3173913043478261,6.747956150130063
LUNCH BOX I LOVE LONDON,SPACEBOY LUNCH BOX,0.011155778894472362,0.35748792270531404,8.623042014346364
PACK OF 60 DINOSAUR CAKE CASES,PACK OF 60 PINK PAISLEY CAKE CASES,0.010050251256281407,0.3683241252302026,9.70814581732587
PACK OF 60 DINOSAUR CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES,0.013567839195979899,0.4972375690607735,8.378516193318706
PACK OF 60 PINK PAISLEY CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES,0.01763819095477387,0.4649006622516556,7.833635206441953
PACK OF 60 SPACEBOY CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES,0.013417085427135678,0.55741127348643,9.39245075561385
PACK OF 72 SKULL CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES,0.01648241206030151,0.5448504983388704,9.180800099020765
PAPER CHAIN KIT 50'S CHRISTMAS,PAPER CHAIN KIT VINTAGE CHRISTMAS,0.023618090452261306,0.4523580365736285,12.214280770441258
PAPER CHAIN KIT VINTAGE CHRISTMAS,PAPER CHAIN KIT 50'S CHRISTMAS,0.023618090452261306,0.6377204884667571,12.214280770441258
SPOTTY BUNTING,PARTY BUNTING,0.0228643216080402,0.4181985294117647,5.23735099766779
PINK BLUE FELT CRAFT TRINKET BOX,PINK CREAM FELT CRAFT TRINKET BOX,0.01135678391959799,0.4977973568281938,18.34475444607603
PINK CREAM FELT CRAFT TRINKET BOX,PINK BLUE FELT CRAFT TRINKET BOX,0.01135678391959799,0.41851851851851857,18.344754446076035
PINK REGENCY TEACUP AND SAUCER,REGENCY CAKESTAND 3 TIER,0.016532663316582916,0.5007610350076104,5.346107616229316
PINK REGENCY TEACUP AND SAUCER,ROSES REGENCY TEACUP AND SAUCER,0.025728643216080403,0.7792998477929984,16.603926093234122
ROSES REGENCY TEACUP AND SAUCER,PINK REGENCY TEACUP AND SAUCER,0.025728643216080403,0.5481798715203426,16.603926093234122
PINK VINTAGE PAISLEY PICNIC BAG,SCANDINAVIAN PAISLEY PICNIC BAG,0.011507537688442211,0.6876876876876876,37.803825925372884
SCANDINAVIAN PAISLEY PICNIC BAG,PINK VINTAGE PAISLEY PICNIC BAG,0.011507537688442211,0.6325966850828729,37.803825925372884
PLASTERS IN TIN CIRCUS PARADE,PLASTERS IN TIN SPACEBOY,0.012361809045226132,0.4641509433962265,15.141973399319518
PLASTERS IN TIN SPACEBOY,PLASTERS IN TIN CIRCUS PARADE,0.012361809045226132,0.40327868852459015,15.141973399319516
PLASTERS IN TIN CIRCUS PARADE,PLASTERS IN TIN STRONGMAN,0.011055276381909548,0.41509433962264153,17.500799488327473
PLASTERS IN TIN STRONGMAN,PLASTERS IN TIN CIRCUS PARADE,0.011055276381909548,0.46610169491525427,17.500799488327473
PLASTERS IN TIN CIRCUS PARADE,PLASTERS IN TIN WOODLAND ANIMALS,0.013015075376884422,0.48867924528301887,15.290435504924648
PLASTERS IN TIN WOODLAND ANIMALS,PLASTERS IN TIN CIRCUS PARADE,0.013015075376884422,0.40723270440251574,15.290435504924648
PLASTERS IN TIN SPACEBOY,PLASTERS IN TIN WOODLAND ANIMALS,0.01522613065326633,0.49672131147540977,15.542066192390967
PLASTERS IN TIN WOODLAND ANIMALS,PLASTERS IN TIN SPACEBOY,0.01522613065326633,0.47641509433962265,15.542066192390967
PLASTERS IN TIN STRONGMAN,PLASTERS IN TIN WOODLAND ANIMALS,0.010452261306532663,0.4406779661016949,13.78850868777316
PLASTERS IN TIN WOODLAND ANIMALS,PLASTERS IN TIN STRONGMAN,0.010452261306532663,0.32704402515723274,13.788508687773161
PLASTERS IN TIN VINTAGE PAISLEY,PLASTERS IN TIN WOODLAND ANIMALS,0.010050251256281407,0.4032258064516129,12.616656522621222
PLASTERS IN TIN WOODLAND ANIMALS,PLASTERS IN TIN VINTAGE PAISLEY,0.010050251256281407,0.3144654088050315,12.616656522621222
POPPY'S PLAYHOUSE BEDROOM,POPPY'S PLAYHOUSE KITCHEN,0.014020100502512563,0.7664835164835165,40.13953152111047
POPPY'S PLAYHOUSE KITCHEN,POPPY'S PLAYHOUSE BEDROOM,0.014020100502512563,0.7342105263157894,40.13953152111047
POPPY'S PLAYHOUSE BEDROOM,POPPY'S PLAYHOUSE LIVINGROOM,0.011708542713567839,0.6401098901098902,44.229815323565326
POPPY'S PLAYHOUSE LIVINGROOM,POPPY'S PLAYHOUSE BEDROOM,0.011708542713567839,0.8090277777777778,44.229815323565326
POPPY'S PLAYHOUSE KITCHEN,POPPY'S PLAYHOUSE LIVINGROOM,0.011658291457286432,0.6105263157894736,42.185672514619874
POPPY'S PLAYHOUSE LIVINGROOM,POPPY'S PLAYHOUSE KITCHEN,0.011658291457286432,0.8055555555555556,42.18567251461988
ROUND SNACK BOXES SET OF4 WOODLAND,POSTAGE,0.011959798994974874,0.35575485799701045,6.287319426412529
RECIPE BOX RETROSPOT,RECIPE BOX PANTRY YELLOW DESIGN,0.010351758793969849,0.45982142857142855,9.423734735912904
RECIPE BOX PANTRY YELLOW DESIGN,SET OF 3 CAKE TINS PANTRY DESIGN,0.015678391959798994,0.32131822863027804,5.074787896621058
RECYCLING BAG RETROSPOT,TOY TIDY PINK POLKADOT,0.011105527638190955,0.36348684210526316,18.312375083277814
TOY TIDY PINK POLKADOT,RECYCLING BAG RETROSPOT,0.011105527638190955,0.5594936708860759,18.312375083277814
RED HANGING HEART T-LIGHT HOLDER,WHITE HANGING HEART T-LIGHT HOLDER,0.023417085427135678,0.6638176638176638,6.239948752938833
RED RETROSPOT CHARLOTTE BAG,STRAWBERRY CHARLOTTE BAG,0.02015075376884422,0.44804469273743014,14.664620699794176
STRAWBERRY CHARLOTTE BAG,RED RETROSPOT CHARLOTTE BAG,0.02015075376884422,0.6595394736842105,14.664620699794177
RED RETROSPOT CHARLOTTE BAG,WOODLAND CHARLOTTE BAG,0.020452261306532663,0.45474860335195527,13.115213343049145
WOODLAND CHARLOTTE BAG,RED RETROSPOT CHARLOTTE BAG,0.020452261306532663,0.5898550724637681,13.115213343049145
