antecedent,consequent,support,confidence,lift
SUKI  SHOULDER BAG,"DOTCOM POSTAGE, JUMBO BAG OWLS",0.006754072308303536,0.25660377358490566,20.75089793134803
"PLASTERS IN TIN STRONGMAN, PLASTERS IN TIN WOODLAND ANIMALS",PLASTERS IN TIN CIRCUS PARADE,0.006952721493841876,0.5882352941176471,20.743793138971878
PLASTERS IN TIN CIRCUS PARADE,"PLASTERS IN TIN STRONGMAN, PLASTERS IN TIN WOODLAND ANIMALS",0.006952721493841876,0.24518388791593695,20.743793138971874
RED RETROSPOT OVEN GLOVE,"PACK OF 72 RETROSPOT CAKE CASES, STRAWBERRY CHARLOTTE BAG",0.005860150973381009,0.2616407982261641,20.741728791661576
"PACK OF 72 RETROSPOT CAKE CASES, STRAWBERRY CHARLOTTE BAG",RED RETROSPOT OVEN GLOVE,0.005860150973381009,0.4645669291338583,20.741728791661572
"JUMBO BAG PINK VINTAGE PAISLEY, RECYCLING BAG RETROSPOT",DOTCOM POSTAGE,0.006555423122765197,0.7292817679558011,20.74126790898024
"RED RETROSPOT CHARLOTTE BAG, PACK OF 60 SPACEBOY CAKE CASES",CHARLOTTE BAG PINK POLKADOT,0.005015891934843067,0.7651515151515151,20.73632693013581
"RED TOADSTOOL LED NIGHT LIGHT, SET/20 RED RETROSPOT PAPER NAPKINS",DOTCOM POSTAGE,0.005611839491458085,0.7290322580645161,20.734171678512848
"GREEN REGENCY TEACUP AND SAUCER, REGENCY TEAPOT ROSES",PINK REGENCY TEACUP AND SAUCER,0.007598331346841478,0.788659793814433,20.731662673952247
"WOODLAND CHARLOTTE BAG, PACK OF 72 SKULL CAKE CASES",CHARLOTTE BAG PINK POLKADOT,0.006456098529996027,0.7647058823529412,20.724249861451984
"ALARM CLOCK BAKELIKE RED, STRAWBERRY CHARLOTTE BAG",CHARLOTTE BAG PINK POLKADOT,0.0059594755661501785,0.7643312101910827,20.71409589287704
"HOT WATER BOTTLE I AM SO POORLY, CHARLOTTE BAG PINK POLKADOT",WOODLAND CHARLOTTE BAG,0.005413190305919746,0.8582677165354332,20.69710028761375
"JAM MAKING SET PRINTED, BOX OF 24 COCKTAIL PARASOLS",DOTCOM POSTAGE,0.005164878823996822,0.7272727272727273,20.684129429892142
"JUMBO STORAGE BAG SUKI, NATURAL SLATE HEART CHALKBOARD",DOTCOM POSTAGE,0.007151370679380214,0.7272727272727273,20.684129429892142
DOTCOM POSTAGE,"JUMBO STORAGE BAG SUKI, NATURAL SLATE HEART CHALKBOARD",0.007151370679380214,0.20338983050847456,20.684129429892142
CHILDREN'S APRON DOLLY GIRL,CHILDRENS APRON SPACEBOY DESIGN,0.008839888756456098,0.5668789808917197,20.678759346441428
CHILDRENS APRON SPACEBOY DESIGN,CHILDREN'S APRON DOLLY GIRL,0.008839888756456098,0.322463768115942,20.678759346441428
"JAM MAKING SET PRINTED, JUMBO BAG PINK VINTAGE PAISLEY",DOTCOM POSTAGE,0.006207787048073103,0.7267441860465117,20.669097359085537
"JUMBO BAG RED RETROSPOT, CHRISTMAS CRAFT LITTLE FRIENDS",DOTCOM POSTAGE,0.005413190305919746,0.7266666666666667,20.66689265536723
"WOODLAND CHARLOTTE BAG, PACK OF 60 PINK PAISLEY CAKE CASES",DOTCOM POSTAGE,0.005015891934843067,0.7266187050359713,20.665528594073894
"JUMBO BAG RED RETROSPOT, VINTAGE SNAP CARDS",DOTCOM POSTAGE,0.007647993643226063,0.7264150943396227,20.65973776782859
DOTCOM POSTAGE,"JUMBO BAG RED RETROSPOT, VINTAGE SNAP CARDS",0.007647993643226063,0.21751412429378533,20.65973776782859
CHRISTMAS GINGHAM STAR,WOODEN STAR CHRISTMAS SCANDINAVIAN,0.005164878823996822,0.5252525252525253,20.657196969696972
WOODEN STAR CHRISTMAS SCANDINAVIAN,CHRISTMAS GINGHAM STAR,0.005164878823996822,0.203125,20.657196969696972
BUTTON BOX,FLORAL FOLK STATIONERY SET,0.005413190305919746,0.43600000000000005,20.657167058823532
FLORAL FOLK STATIONERY SET,BUTTON BOX,0.005413190305919746,0.2564705882352941,20.65716705882353
RED RETROSPOT BOWL,PINK POLKADOT BOWL,0.007598331346841478,0.34151785714285715,20.651061776061777
PINK POLKADOT BOWL,RED RETROSPOT BOWL,0.007598331346841478,0.45945945945945943,20.651061776061773
"JUMBO BAG PINK VINTAGE PAISLEY, JAM MAKING SET WITH JARS",DOTCOM POSTAGE,0.005264203416765991,0.7260273972602739,20.648711400046434
"RED RETROSPOT CHARLOTTE BAG, POPCORN HOLDER",CHARLOTTE BAG APPLES DESIGN,0.005313865713150576,0.5977653631284916,20.64597487470893
"PAPER BUNTING RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",DOTCOM POSTAGE,0.005909813269765594,0.7256097560975611,20.63683340223233
"RED RETROSPOT CHARLOTTE BAG, LUNCH BAG SUKI DESIGN",CHARLOTTE BAG VINTAGE ALPHABET,0.006406436233611442,0.4558303886925795,20.626069003851192
CHARLOTTE BAG VINTAGE ALPHABET,"RED RETROSPOT CHARLOTTE BAG, LUNCH BAG SUKI DESIGN",0.006406436233611442,0.2898876404494382,20.626069003851192
"HAND WARMER SCOTTY DOG DESIGN, HAND WARMER UNION JACK",HAND WARMER BIRD DESIGN,0.006058800158919349,0.5674418604651164,20.62456552766351
HAND WARMER BIRD DESIGN,"HAND WARMER SCOTTY DOG DESIGN, HAND WARMER UNION JACK",0.006058800158919349,0.22021660649819497,20.624565527663506
"RED RETROSPOT CHARLOTTE BAG, RED RETROSPOT OVEN GLOVE",STRAWBERRY CHARLOTTE BAG,0.006058800158919349,0.7393939393939394,20.621102996726265
"DOTCOM POSTAGE, WOODLAND CHARLOTTE BAG",SMALL GLASS HEART TRINKET POT,0.005860150973381009,0.5539906103286385,20.61951003618755
SMALL GLASS HEART TRINKET POT,"DOTCOM POSTAGE, WOODLAND CHARLOTTE BAG",0.005860150973381009,0.21811460258780035,20.61951003618755
"JUMBO  BAG BAROQUE BLACK WHITE, NATURAL SLATE HEART CHALKBOARD",DOTCOM POSTAGE,0.005760826380611839,0.725,20.61949152542373
"JUMBO BAG RED RETROSPOT, SMALL HEART MEASURING SPOONS",SUKI  SHOULDER BAG,0.005363528009535161,0.542713567839196,20.61901962643406
SUKI  SHOULDER BAG,"JUMBO BAG RED RETROSPOT, SMALL HEART MEASURING SPOONS",0.005363528009535161,0.2037735849056604,20.619019626434056
"HEART OF WICKER SMALL, JUMBO SHOPPER VINTAGE RED PAISLEY",DOTCOM POSTAGE,0.005363528009535161,0.7248322147651007,20.61471959959049
"HAND WARMER OWL DESIGN, HAND WARMER RED RETROSPOT",HAND WARMER UNION JACK,0.005065554231227652,0.4903846153846154,20.61458166051068
HAND WARMER UNION JACK,"HAND WARMER OWL DESIGN, HAND WARMER RED RETROSPOT",0.005065554231227652,0.2129436325678497,20.61458166051068
"CHARLOTTE BAG VINTAGE ALPHABET, PACK OF 72 RETROSPOT CAKE CASES",STRAWBERRY CHARLOTTE BAG,0.005065554231227652,0.7391304347826088,20.613754064795856
"JUMBO STORAGE BAG SUKI, WOODEN PICTURE FRAME WHITE FINISH",DOTCOM POSTAGE,0.007449344457687724,0.7246376811594203,20.60918693195775
DOTCOM POSTAGE,"JUMBO STORAGE BAG SUKI, WOODEN PICTURE FRAME WHITE FINISH",0.007449344457687724,0.21186440677966104,20.60918693195775
"STRAWBERRY CHARLOTTE BAG, RED RETROSPOT OVEN GLOVE",CHARLOTTE BAG PINK POLKADOT,0.005512514898688915,0.7602739726027398,20.60414093180184
"VINTAGE PAISLEY STATIONERY SET, MODERN FLORAL STATIONERY SET",SUKI  SHOULDER BAG,0.005115216527612237,0.5421052631578946,20.595908639523334
"JUMBO BAG VINTAGE DOILY, JUMBO BAG VINTAGE CHRISTMAS",JUMBO BAG 50'S CHRISTMAS,0.006654747715534366,0.73224043715847,20.592728271819762
"CHILLI LIGHTS, STRAWBERRY CHARLOTTE BAG",WOODLAND CHARLOTTE BAG,0.005512514898688915,0.8538461538461539,20.5904744357439
"RED RETROSPOT CHARLOTTE BAG, CHICK GREY HOT WATER BOTTLE",CHARLOTTE BAG SUKI DESIGN,0.005015891934843067,0.9017857142857143,20.5877065111759
"JUMBO BAG APPLES, DOLLY GIRL LUNCH BOX",DOTCOM POSTAGE,0.00546285260230433,0.7236842105263158,20.582069580731492
"JUMBO BAG RED RETROSPOT, PINK REGENCY TEACUP AND SAUCER",SUKI  SHOULDER BAG,0.005164878823996822,0.5416666666666667,20.57924528301887
"RED RETROSPOT PEG BAG, CHARLOTTE BAG SUKI DESIGN",CHARLOTTE BAG PINK POLKADOT,0.005164878823996822,0.759124087591241,20.572977964653063
"ALARM CLOCK BAKELIKE GREEN, ALARM CLOCK BAKELIKE IVORY",ALARM CLOCK BAKELIKE CHOCOLATE,0.007250695272149384,0.43712574850299407,20.565336616486658
ALARM CLOCK BAKELIKE CHOCOLATE,"ALARM CLOCK BAKELIKE GREEN, ALARM CLOCK BAKELIKE IVORY",0.007250695272149384,0.34112149532710284,20.565336616486658
CARD PARTY GAMES,FLORAL FOLK STATIONERY SET,0.005065554231227652,0.4340425531914894,20.564425531914896
FLORAL FOLK STATIONERY SET,CARD PARTY GAMES,0.005065554231227652,0.24000000000000002,20.564425531914893
"RED RETROSPOT PEG BAG, STRAWBERRY CHARLOTTE BAG",WOODLAND CHARLOTTE BAG,0.005164878823996822,0.8524590163934426,20.557023657602826
"CHARLOTTE BAG VINTAGE ALPHABET, WOODLAND CHARLOTTE BAG",STRAWBERRY CHARLOTTE BAG,0.0077969805323798175,0.7370892018779343,20.55682571885607
STRAWBERRY CHARLOTTE BAG,"CHARLOTTE BAG VINTAGE ALPHABET, WOODLAND CHARLOTTE BAG",0.0077969805323798175,0.21745152354570638,20.55682571885607
"DOTCOM POSTAGE, SKULL SHOULDER BAG",SMALL HEART MEASURING SPOONS,0.005264203416765991,0.4818181818181818,20.554853620955317
SMALL HEART MEASURING SPOONS,"DOTCOM POSTAGE, SKULL SHOULDER BAG",0.005264203416765991,0.22457627118644066,20.554853620955313
SMALL GLASS HEART TRINKET POT,"DOTCOM POSTAGE, FLORAL FOLK STATIONERY SET",0.006307111640842272,0.23475046210720885,20.551892630394597
"DOTCOM POSTAGE, FLORAL FOLK STATIONERY SET",SMALL GLASS HEART TRINKET POT,0.006307111640842272,0.5521739130434782,20.551892630394594
"JUMBO BAG SCANDINAVIAN BLUE PAISLEY, RECYCLING BAG RETROSPOT",DOTCOM POSTAGE,0.0055621771950735005,0.7225806451612904,20.55068343357026
"CHARLOTTE BAG SUKI DESIGN, CHOCOLATE HOT WATER BOTTLE",STRAWBERRY CHARLOTTE BAG,0.0055621771950735005,0.736842105263158,20.549934392768627
"WHITE SKULL HOT WATER BOTTLE, CHOCOLATE HOT WATER BOTTLE",HOT WATER BOTTLE I AM SO POORLY,0.005860150973381009,0.6704545454545454,20.5483603154836
TOAST ITS - FAIRY FLOWER,DOTCOM POSTAGE,0.005413190305919746,0.7218543046357617,20.53002581658997
"HAND WARMER SCOTTY DOG DESIGN, PAPER CHAIN KIT 50'S CHRISTMAS",HAND WARMER OWL DESIGN,0.00566150178784267,0.6666666666666666,20.525993883792047
JUMBO BAG TOYS,"JUMBO BAG SCANDINAVIAN BLUE PAISLEY, JUMBO BAG WOODLAND ANIMALS",0.0060091378625347636,0.23135755258126198,20.5225360298515
"JUMBO BAG SCANDINAVIAN BLUE PAISLEY, JUMBO BAG WOODLAND ANIMALS",JUMBO BAG TOYS,0.0060091378625347636,0.5330396475770924,20.522536029851498
"WOODLAND CHARLOTTE BAG, POPCORN HOLDER",STRAWBERRY CHARLOTTE BAG,0.005810488676996424,0.7358490566037735,20.522239063398313
"GREEN REGENCY TEACUP AND SAUCER, JUMBO STORAGE BAG SUKI",SUKI  SHOULDER BAG,0.005363528009535161,0.54,20.515924528301888
SUKI  SHOULDER BAG,"GREEN REGENCY TEACUP AND SAUCER, JUMBO STORAGE BAG SUKI",0.005363528009535161,0.2037735849056604,20.515924528301888
"CHOCOLATE HOT WATER BOTTLE, STRAWBERRY CHARLOTTE BAG",WOODLAND CHARLOTTE BAG,0.00566150178784267,0.8507462686567164,20.515720797211547
"ALARM CLOCK BAKELIKE GREEN, CHARLOTTE BAG SUKI DESIGN",BOX OF 24 COCKTAIL PARASOLS,0.00546285260230433,0.5978260869565217,20.507369824457445
"BIRTHDAY CARD, RETRO SPOT",SKULL SHOULDER BAG,0.005611839491458085,0.4185185185185185,20.50435252771019
SKULL SHOULDER BAG,"BIRTHDAY CARD, RETRO SPOT",0.005611839491458085,0.27493917274939167,20.50435252771019
"CHILLI LIGHTS, RED RETROSPOT CHARLOTTE BAG",CHARLOTTE BAG PINK POLKADOT,0.005711164084227255,0.7565789473684211,20.504002266770563
"GREEN REGENCY TEACUP AND SAUCER, REGENCY MILK JUG PINK",PINK REGENCY TEACUP AND SAUCER,0.006158124751688518,0.7798742138364779,20.500714320902503
"JUMBO STORAGE BAG SUKI, JUMBO BAG CHARLIE AND LOLA TOYS",DOTCOM POSTAGE,0.005760826380611839,0.7204968944099379,20.49142014948942
"RED RETROSPOT CHARLOTTE BAG, SMALL DOLLY MIX DESIGN ORANGE BOWL",DOTCOM POSTAGE,0.005115216527612237,0.7202797202797202,20.48524356998933
"DOTCOM POSTAGE, ROSES REGENCY TEACUP AND SAUCER",SKULL SHOULDER BAG,0.0059594755661501785,0.4181184668989547,20.484752918436378
SKULL SHOULDER BAG,"DOTCOM POSTAGE, ROSES REGENCY TEACUP AND SAUCER",0.0059594755661501785,0.291970802919708,20.484752918436378
"JUMBO STORAGE BAG SUKI, RED TOADSTOOL LED NIGHT LIGHT",SUKI  SHOULDER BAG,0.005810488676996424,0.5391705069124424,20.48441005129989
SUKI  SHOULDER BAG,"JUMBO STORAGE BAG SUKI, RED TOADSTOOL LED NIGHT LIGHT",0.005810488676996424,0.22075471698113208,20.48441005129989
"WHITE HANGING HEART T-LIGHT HOLDER, BATHROOM METAL SIGN",TOILET METAL SIGN,0.005115216527612237,0.412,20.484029629629628
TOILET METAL SIGN,"WHITE HANGING HEART T-LIGHT HOLDER, BATHROOM METAL SIGN",0.005115216527612237,0.25432098765432093,20.484029629629624
JUMBO BAG TOYS,"DOTCOM POSTAGE, JUMBO BAG WOODLAND ANIMALS",0.009535160905840286,0.367112810707457,20.476962760125634
"DOTCOM POSTAGE, JUMBO BAG WOODLAND ANIMALS",JUMBO BAG TOYS,0.009535160905840286,0.5318559556786703,20.47696276012563
"JUMBO  BAG BAROQUE BLACK WHITE, RECYCLING BAG RETROSPOT",DOTCOM POSTAGE,0.007399682161303139,0.7198067632850241,20.471792352411363
DOTCOM POSTAGE,"JUMBO  BAG BAROQUE BLACK WHITE, RECYCLING BAG RETROSPOT",0.007399682161303139,0.21045197740112995,20.471792352411363
"HAND WARMER BIRD DESIGN, HAND WARMER UNION JACK",HAND WARMER OWL DESIGN,0.006108462455303933,0.6648648648648648,20.470518224646664
PINK POLKADOT BOWL,RED RETROSPOT CUP,0.006505760826380612,0.39339339339339335,20.46865470121284
RED RETROSPOT CUP,PINK POLKADOT BOWL,0.006505760826380612,0.3385012919896641,20.46865470121284
"JUMBO BAG VINTAGE LEAF, JUMBO BAG DOILEY PATTERNS",LUNCH BAG DOILEY PATTERN,0.005711164084227255,0.5,20.463414634146343
LUNCH BAG DOILEY PATTERN,"JUMBO BAG VINTAGE LEAF, JUMBO BAG DOILEY PATTERNS",0.005711164084227255,0.233739837398374,20.463414634146343
"PLASTERS IN TIN WOODLAND ANIMALS, LUNCH BAG SPACEBOY DESIGN",PLASTERS IN TIN SPACEBOY,0.005264203416765991,0.6838709677419355,20.461256770359007
"GREEN REGENCY TEACUP AND SAUCER, RECIPE BOX PANTRY YELLOW DESIGN",SUKI  SHOULDER BAG,0.005909813269765594,0.5384615384615384,20.457474600870828
SUKI  SHOULDER BAG,"GREEN REGENCY TEACUP AND SAUCER, RECIPE BOX PANTRY YELLOW DESIGN",0.005909813269765594,0.22452830188679246,20.457474600870828
JUMBO BAG CHARLIE AND LOLA TOYS,"DOTCOM POSTAGE, JUMBO BAG WOODLAND ANIMALS",0.00546285260230433,0.36666666666666664,20.452077562326867
"DOTCOM POSTAGE, JUMBO BAG WOODLAND ANIMALS",JUMBO BAG CHARLIE AND LOLA TOYS,0.00546285260230433,0.3047091412742382,20.452077562326867
FLORAL FOLK STATIONERY SET,"DOTCOM POSTAGE, DOLLY GIRL LUNCH BOX",0.005015891934843067,0.23764705882352943,20.44983408748115
"DOTCOM POSTAGE, DOLLY GIRL LUNCH BOX",FLORAL FOLK STATIONERY SET,0.005015891934843067,0.43162393162393164,20.449834087481147
"REGENCY CAKESTAND 3 TIER, RECYCLING BAG RETROSPOT",DOTCOM POSTAGE,0.00546285260230433,0.7189542483660131,20.447546250138473
"CHARLOTTE BAG SUKI DESIGN, HOT WATER BOTTLE I AM SO POORLY",WOODLAND CHARLOTTE BAG,0.005810488676996424,0.8478260869565217,20.445300702941942
"DOTCOM POSTAGE, SET/20 RED RETROSPOT PAPER NAPKINS",SUKI  SHOULDER BAG,0.006307111640842272,0.538135593220339,20.445091141669334
SUKI  SHOULDER BAG,"DOTCOM POSTAGE, SET/20 RED RETROSPOT PAPER NAPKINS",0.006307111640842272,0.23962264150943396,20.44509114166933
"VINTAGE PAISLEY STATIONERY SET, FLORAL FOLK STATIONERY SET",SUKI  SHOULDER BAG,0.0059594755661501785,0.5381165919282511,20.444369235975973
SUKI  SHOULDER BAG,"VINTAGE PAISLEY STATIONERY SET, FLORAL FOLK STATIONERY SET",0.0059594755661501785,0.22641509433962265,20.444369235975973
"CHARLOTTE BAG VINTAGE ALPHABET, PACK OF 72 RETROSPOT CAKE CASES",CHARLOTTE BAG PINK POLKADOT,0.005164878823996822,0.7536231884057971,20.423898414184563
"GREEN REGENCY TEACUP AND SAUCER, REGENCY TEA PLATE ROSES",PINK REGENCY TEACUP AND SAUCER,0.00864123957091776,0.7767857142857143,20.41952629615815
PINK REGENCY TEACUP AND SAUCER,"GREEN REGENCY TEACUP AND SAUCER, REGENCY TEA PLATE ROSES",0.00864123957091776,0.22715404699738903,20.41952629615815
"ALARM CLOCK BAKELIKE RED, WOODLAND CHARLOTTE BAG",STRAWBERRY CHARLOTTE BAG,0.006108462455303933,0.7321428571428571,20.4188761377127
"RED RETROSPOT CHARLOTTE BAG, RED RETROSPOT PEG BAG",STRAWBERRY CHARLOTTE BAG,0.0055621771950735005,0.7320261437908497,20.415621096083864
"ALARM CLOCK BAKELIKE RED, CHARLOTTE BAG PINK POLKADOT",STRAWBERRY CHARLOTTE BAG,0.0059594755661501785,0.7317073170731707,20.40672927504898
"CHARLOTTE BAG PINK POLKADOT, NATURAL SLATE HEART CHALKBOARD",DOTCOM POSTAGE,0.005164878823996822,0.7172413793103448,20.398831092928113
"ALARM CLOCK BAKELIKE GREEN, WOODLAND CHARLOTTE BAG",BOX OF 24 COCKTAIL PARASOLS,0.00546285260230433,0.5945945945945945,20.396519176757675
"RED TOADSTOOL LED NIGHT LIGHT, DOLLY GIRL LUNCH BOX",SUKI  SHOULDER BAG,0.005065554231227652,0.5368421052631579,20.395948361469713
"JUMBO BAG VINTAGE LEAF, LUNCH BAG APPLE DESIGN",JUMBO BAG PEARS,0.00700238379022646,0.6025641025641025,20.39198448610213
JUMBO BAG PEARS,"JUMBO BAG VINTAGE LEAF, LUNCH BAG APPLE DESIGN",0.00700238379022646,0.23697478991596638,20.39198448610213
"CHARLOTTE BAG VINTAGE ALPHABET, CHARLOTTE BAG PINK POLKADOT",STRAWBERRY CHARLOTTE BAG,0.007548669050456893,0.7307692307692307,20.38056680161943
STRAWBERRY CHARLOTTE BAG,"CHARLOTTE BAG VINTAGE ALPHABET, CHARLOTTE BAG PINK POLKADOT",0.007548669050456893,0.21052631578947367,20.38056680161943
3 DRAWER ANTIQUE WHITE WOOD CABINET,WOOD 2 DRAWER CABINET WHITE FINISH,0.005512514898688915,0.5495049504950495,20.377222252612004
WOOD 2 DRAWER CABINET WHITE FINISH,3 DRAWER ANTIQUE WHITE WOOD CABINET,0.005512514898688915,0.20441988950276244,20.377222252612
"DOTCOM POSTAGE, GREEN REGENCY TEACUP AND SAUCER",VINTAGE PAISLEY STATIONERY SET,0.007250695272149384,0.4410876132930514,20.370963718506612
VINTAGE PAISLEY STATIONERY SET,"DOTCOM POSTAGE, GREEN REGENCY TEACUP AND SAUCER",0.007250695272149384,0.3348623853211009,20.370963718506612
"RED RETROSPOT CHARLOTTE BAG, VINTAGE SNAP CARDS",DOTCOM POSTAGE,0.005264203416765991,0.7162162162162162,20.36967475950527
"JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD",CHARLIE+LOLA PINK HOT WATER BOTTLE,0.005015891934843067,0.31661442006269597,20.368523841477465
CHARLIE+LOLA PINK HOT WATER BOTTLE,"JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD",0.005015891934843067,0.32268370607028757,20.36852384147746
"CHILLI LIGHTS, WOODLAND CHARLOTTE BAG",STRAWBERRY CHARLOTTE BAG,0.005512514898688915,0.7302631578947368,20.366452835690332
"VINTAGE PAISLEY STATIONERY SET, MODERN FLORAL STATIONERY SET",DOTCOM POSTAGE,0.006754072308303536,0.7157894736842105,20.357537912578056
"WOODEN PICTURE FRAME WHITE FINISH, JUMBO SHOPPER VINTAGE RED PAISLEY",DOTCOM POSTAGE,0.007499006754072308,0.7156398104265402,20.353281388063298
DOTCOM POSTAGE,"WOODEN PICTURE FRAME WHITE FINISH, JUMBO SHOPPER VINTAGE RED PAISLEY",0.007499006754072308,0.21327683615819207,20.353281388063298
"GREEN REGENCY TEACUP AND SAUCER, JUMBO BAG APPLES",PINK REGENCY TEACUP AND SAUCER,0.0059594755661501785,0.7741935483870968,20.351385496504673
"ROUND SNACK BOXES SET OF4 WOODLAND, STRAWBERRY CHARLOTTE BAG",WOODLAND CHARLOTTE BAG,0.005363528009535161,0.84375,20.34700598802395
"KNEELING MAT HOUSEWORK  DESIGN, GARDENERS KNEELING PAD KEEP CALM",GARDENERS KNEELING PAD CUP OF TEA,0.0060091378625347636,0.7658227848101266,20.343809492000933
"JUMBO BAG WOODLAND ANIMALS, 6 RIBBONS RUSTIC CHARM",DOTCOM POSTAGE,0.005115216527612237,0.7152777777777778,20.34298493408663
"VINTAGE HEADS AND TAILS CARD GAME, VINTAGE SNAP CARDS",PICTURE DOMINOES,0.006108462455303933,0.3596491228070175,20.342400946185688
PICTURE DOMINOES,"VINTAGE HEADS AND TAILS CARD GAME, VINTAGE SNAP CARDS",0.006108462455303933,0.3455056179775281,20.342400946185688
"WOODLAND CHARLOTTE BAG, SET OF 3 CAKE TINS PANTRY DESIGN",DOTCOM POSTAGE,0.005363528009535161,0.7152317880794703,20.34167695588731
DECORATIVE CATS BATHROOM BOTTLE,DOTCOM POSTAGE,0.006605085419149782,0.7150537634408602,20.336613814470567
"PAPER CHAIN KIT VINTAGE CHRISTMAS, SET OF 20 VINTAGE CHRISTMAS NAPKINS",60 CAKE CASES VINTAGE CHRISTMAS,0.007250695272149384,0.6239316239316239,20.32926728072359
60 CAKE CASES VINTAGE CHRISTMAS,"PAPER CHAIN KIT VINTAGE CHRISTMAS, SET OF 20 VINTAGE CHRISTMAS NAPKINS",0.007250695272149384,0.23624595469255663,20.32926728072359
MODERN FLORAL STATIONERY SET,"DOTCOM POSTAGE, ROSES REGENCY TEACUP AND SAUCER",0.005264203416765991,0.2896174863387978,20.319643571142972
"DOTCOM POSTAGE, ROSES REGENCY TEACUP AND SAUCER",MODERN FLORAL STATIONERY SET,0.005264203416765991,0.3693379790940766,20.31964357114297
CHARLIE+LOLA PINK HOT WATER BOTTLE,"DOTCOM POSTAGE, JUMBO BAG WOODLAND ANIMALS",0.00566150178784267,0.36421725239616615,20.31545316966538
"DOTCOM POSTAGE, JUMBO BAG WOODLAND ANIMALS",CHARLIE+LOLA PINK HOT WATER BOTTLE,0.00566150178784267,0.3157894736842105,20.31545316966538
"JUMBO BAG RED RETROSPOT, DOORMAT FAIRY CAKE",DOTCOM POSTAGE,0.005214541120381407,0.7142857142857143,20.314769975786927
"PACK OF 72 RETROSPOT CAKE CASES, GREEN REGENCY TEACUP AND SAUCER",DOTCOM POSTAGE,0.006704410011918951,0.7142857142857143,20.314769975786927
"DOTCOM POSTAGE, BEADED CRYSTAL HEART PINK ON STICK",ASSORTED COLOURS SILK FAN,0.005214541120381407,0.5223880597014926,20.30657523194837
ASSORTED COLOURS SILK FAN,"DOTCOM POSTAGE, BEADED CRYSTAL HEART PINK ON STICK",0.005214541120381407,0.20270270270270271,20.30657523194837
"JAM MAKING SET PRINTED, NATURAL SLATE HEART CHALKBOARD",FLORAL FOLK STATIONERY SET,0.005065554231227652,0.4285714285714286,20.305210084033614
FLORAL FOLK STATIONERY SET,"JAM MAKING SET PRINTED, NATURAL SLATE HEART CHALKBOARD",0.005065554231227652,0.24000000000000002,20.305210084033614
"DOTCOM POSTAGE, RED RETROSPOT CHARLOTTE BAG",SMALL GLASS HEART TRINKET POT,0.00566150178784267,0.5454545454545455,20.30179801713998
SMALL GLASS HEART TRINKET POT,"DOTCOM POSTAGE, RED RETROSPOT CHARLOTTE BAG",0.00566150178784267,0.21072088724584104,20.301798017139976
CHARLIE+LOLA PINK HOT WATER BOTTLE,"DOTCOM POSTAGE, JUMBO BAG RED RETROSPOT",0.007598331346841478,0.48881789137380194,20.294509403511082
"DOTCOM POSTAGE, JUMBO BAG RED RETROSPOT",CHARLIE+LOLA PINK HOT WATER BOTTLE,0.007598331346841478,0.3154639175257732,20.294509403511082
"JUMBO BAG RED RETROSPOT, LUNCH BOX I LOVE LONDON",DOTCOM POSTAGE,0.007052046086611045,0.7135678391959799,20.294353121539903
DOTCOM POSTAGE,"JUMBO BAG RED RETROSPOT, LUNCH BOX I LOVE LONDON",0.007052046086611045,0.20056497175141244,20.294353121539903
"CHARLOTTE BAG SUKI DESIGN, NATURAL SLATE HEART CHALKBOARD",DOTCOM POSTAGE,0.006307111640842272,0.7134831460674157,20.291944391544465
"RECIPE BOX PANTRY YELLOW DESIGN, VICTORIAN GLASS HANGING T-LIGHT",DOTCOM POSTAGE,0.006058800158919349,0.7134502923976608,20.291010010902962
"RED RETROSPOT CHARLOTTE BAG, ALARM CLOCK BAKELIKE RED",CHARLOTTE BAG PINK POLKADOT,0.00680373460468812,0.7486338797814207,20.28868344990402
"ALARM CLOCK BAKELIKE PINK, ALARM CLOCK BAKELIKE IVORY",ALARM CLOCK BAKELIKE CHOCOLATE,0.005909813269765594,0.4311594202898551,20.284640390085332
ALARM CLOCK BAKELIKE CHOCOLATE,"ALARM CLOCK BAKELIKE PINK, ALARM CLOCK BAKELIKE IVORY",0.005909813269765594,0.2780373831775701,20.284640390085332
"CHARLOTTE BAG PINK POLKADOT, LUNCH BAG SPACEBOY DESIGN",CHARLOTTE BAG VINTAGE ALPHABET,0.005164878823996822,0.4482758620689656,20.284230918248742
CHARLOTTE BAG VINTAGE ALPHABET,"CHARLOTTE BAG PINK POLKADOT, LUNCH BAG SPACEBOY DESIGN",0.005164878823996822,0.2337078651685393,20.284230918248742
"PACK OF 72 RETROSPOT CAKE CASES, CHARLOTTE BAG SUKI DESIGN",SKULL SHOULDER BAG,0.005611839491458085,0.4139194139194139,20.279029972460627
SKULL SHOULDER BAG,"PACK OF 72 RETROSPOT CAKE CASES, CHARLOTTE BAG SUKI DESIGN",0.005611839491458085,0.27493917274939167,20.279029972460624
"DOTCOM POSTAGE, FLORAL FOLK STATIONERY SET",SMALL DOLLY MIX DESIGN ORANGE BOWL,0.006058800158919349,0.5304347826086957,20.267238676676843
